lon_c,lat_c,depth,strike,dip,area_km2,coupling_robusto
-69.4,-25.8,78.4959986875,13.6398396875,11.9044754375,445.272877172854,8.207104054048497e-15
-69.4,-25.6,77.40810625,12.9604771875,12.2238960625,446.0215387212912,9.99621072881647e-15
-69.4,-25.4,76.3292943125,12.638524375,12.56050384375,446.76476563803504,1.2889184010349051e-14
-69.4,-25.200000000000003,75.23958175,12.4338668125,12.90839309375,447.5025488670998,1.5280370910972113e-14
-69.4,-25.0,74.55285649999999,12.255376,13.129690875,448.23487941883,1.6198992091520135e-14
-69.2,-30.0,91.0836928125,105.33298875,2.9264866625,428.3123216983501,0.303033406018808
-69.2,-29.8,89.991558875,94.89523525,2.80851786875,429.1729023165932,0.25607240866479064
-69.2,-29.6,88.9518349375,87.11024168750001,2.5306561625,430.0282535984603,0.16052135183194224
-69.2,-29.4,88.0677806875,78.8013364375,2.03974173125,430.878365121766,0.05786329651543868
-69.2,-29.200000000000003,87.4196713125,64.774476875,1.47770754375,431.7232265281696,1.2781780899157044e-27
-69.2,-29.0,87.029030625,39.137991625,1.10617493125,432.5628275233015,9.236255220253921e-18
-69.2,-28.8,86.8635135,54.748360475,1.112205995,433.39715787688846,1.7307988934288474e-14
-69.2,-28.6,86.8699963125,329.44319758125,1.3906057375,434.2262074228785,2.2516766636273374e-14
-69.2,-28.4,87.0055355625,344.094279375,1.8053916375,435.04996605956455,2.3099039171734868e-14
-69.2,-28.200000000000003,87.2467313125,341.30259875,2.34368259375,435.8684237497077,1.82885263880255e-14
-69.2,-28.0,87.5760565625,341.660549375,3.013494325,436.681570520659,9.669385809585684e-15
-69.2,-27.8,87.9557789375,344.68519125,3.78569945,437.4893964644818,2.1578036537197787e-15
-69.2,-27.6,88.3076145625,350.087103125,4.60853841875,438.291891738072,2.6519611160982754e-15
-69.2,-27.4,88.5169315625,289.68628100625,5.44814744375,439.0890465632779,1.0415637801161371e-14
-69.2,-27.200000000000003,88.4667840625,27.2625945375,6.2916693312500005,439.8808512270194,7.65249997557283e-15
-69.2,-27.0,88.084899375,11.42124734375,7.10519348125,440.6672960814067,6.886271890596628e-16
-69.2,-26.8,87.37514025,16.172798,7.8164533625,441.4483715438572,3.5302469154586712e-15
-69.2,-26.6,86.4149340625,18.68139525,8.35949588125,442.2240680972132,8.425781078977968e-15
-69.2,-26.4,85.321724125,19.159152125,8.729275062500001,442.99437628985686,1.081948415013365e-14
-69.2,-26.200000000000003,84.2074321875,18.1981016875,8.98844384375,443.75928673582587,9.61468353711125e-15
-69.2,-26.0,83.142847125,16.599012125,9.22525003125,444.5187901149279,8.671879090497061e-15
-69.2,-25.8,82.146081375,15.10163059375,9.50304678125,445.272877172854,9.97072318090404e-15
-69.2,-25.6,81.19612875,14.0955796875,9.8400063125,446.0215387212912,1.2922411201074496e-14
-69.2,-25.4,80.25997075,13.539109125,10.22213103125,446.76476563803504,1.579923580932922e-14
-69.2,-25.200000000000003,79.31699375,13.1289054375,10.6260714375,447.5025488670998,1.7276414396337052e-14
-69.2,-25.0,78.7242775,12.811028875,10.8810915,448.23487941883,1.8963570809132033e-14
-69.0,-30.0,90.6085331,126.3797163,2.706095285,428.3123216983501,0.053027198435274085
-69.0,-29.8,89.73999585,112.7980609,2.469381635,429.1729023165932,0.04743924062363429
-69.0,-29.6,88.88130344999999,99.71551405,2.1342671,430.0282535984603,0.002027798925490486
-69.0,-29.4,88.14727915,83.69117945,1.654441175,430.878365121766,1.2040130297396403e-15
-69.0,-29.200000000000003,87.6298235,57.42640675,1.22125322,431.7232265281696,5.880853720069491e-14
-69.0,-29.0,87.35816165,22.478311753,1.139617,432.5628275233015,4.8842954950141316e-14
-69.0,-28.8,87.3052185,266.784649355,1.411472425,433.39715787688846,3.394086533845275e-14
-69.0,-28.6,87.4259488,344.080264,1.81107168,434.2262074228785,2.268602272549798e-14
-69.0,-28.4,87.6925009,337.4461795,2.2618888900000003,435.04996605956455,1.6250671030429753e-14
-69.0,-28.200000000000003,88.10176615,333.6349725,2.7933530600000003,435.8684237497077,1.1609839172644113e-14
-69.0,-28.0,88.6529975,332.465167,3.41714239,436.681570520659,7.776854517352467e-15
-69.0,-27.8,89.311199,334.5101995,4.08313944,437.4893964644818,2.0039358660667055e-15
-69.0,-27.6,89.98165695,339.98855100000003,4.718859995,438.291891738072,2.8332623680438555e-15
-69.0,-27.4,90.51803455,348.397435,5.30106899,439.0890465632779,1.1316085358084627e-14
-69.0,-27.200000000000003,90.7674117,250.3272826265,5.865162895,439.8808512270194,9.981807930281661e-15
-69.0,-27.0,90.6300508,7.773831445000001,6.426980965,440.6672960814067,1.8862506568459906e-15
-69.0,-26.8,90.09981575,15.053399725,6.92523227,441.4483715438572,2.2724237727668287e-15
-69.0,-26.6,89.2632217,19.407146,7.272888804999999,442.2240680972132,7.842966337979292e-15
-69.0,-26.4,88.26009625,20.8968468,7.447261305,442.99437628985686,1.1647380824528018e-14
-69.0,-26.200000000000003,87.22841100000001,20.14259965,7.516309565,443.75928673582587,1.3318971107859149e-14
-69.0,-26.0,86.25979195,18.15605535,7.5895274,444.5187901149279,1.4180205634067264e-14
-69.0,-25.8,85.38308635,16.030923625,7.74887525,445.272877172854,1.5956792738112776e-14
-69.0,-25.6,84.57802775,14.4643146,8.01790205,446.0215387212912,1.830973982969684e-14
-69.0,-25.4,83.8063312,13.5199661,8.376725595,446.76476563803504,1.801081407917534e-14
-69.0,-25.200000000000003,83.04080715,12.846612250000002,8.78911535,447.5025488670998,1.6911160503125054e-14
-69.0,-25.0,82.5628212,12.3978262,9.0578279,448.23487941883,1.644422842142126e-14
-68.8,-30.0,89.9546574375,138.83146125,2.2937850375,428.3123216983501,5.182378248177698e-14
-68.8,-29.8,89.34994275,120.9930193125,1.86180670625,429.1729023165932,2.826798619236911e-20
-68.8,-29.6,88.754868,94.685411625,1.46515080625,430.0282535984603,1.128544210786881e-14
-68.8,-29.4,88.2699425,57.6022756875,1.2640735375,430.878365121766,1.4540618312847376e-14
-68.8,-29.200000000000003,87.979265375,20.67321266,1.484912875,431.7232265281696,2.5447124537612514e-14
-68.8,-29.0,87.9096590625,223.50734285,2.0378924875,432.5628275233015,1.4678891994964333e-14
-68.8,-28.8,88.0357218125,348.610860625,2.66356180625,433.39715787688846,1.2779090829662631e-14
-68.8,-28.6,88.3182700625,343.830400625,3.25196654375,434.2262074228785,1.2452349898079631e-14
-68.8,-28.4,88.74124375,340.362121875,3.81532801875,435.04996605956455,1.1863252200452062e-14
-68.8,-28.200000000000003,89.319424375,337.092508125,4.40381145625,435.8684237497077,1.0850729288305551e-14
-68.8,-28.0,90.0704735,334.729334375,5.03771725,436.681570520659,8.656458469263242e-15
-68.8,-27.8,90.967552375,334.670165625,5.65994755625,437.4893964644818,3.8039567912339135e-15
-68.8,-27.6,91.90475275,337.95372375,6.16716323125,438.291891738072,9.332319457305105e-16
-68.8,-27.4,92.705421375,344.803406875,6.51151986875,439.0890465632779,9.492567343555327e-15
-68.8,-27.200000000000003,93.1786925625,354.3807875,6.75472450625,439.8808512270194,1.498534128271093e-14
-68.8,-27.0,93.1964251875,4.71142903625,6.987914125,440.6672960814067,6.187438569833855e-15
-68.8,-26.8,92.746921875,13.44932665625,7.20999718125,441.4483715438572,5.875061648860986e-16
-68.8,-26.6,91.9355523125,19.055975375,7.3386713625,442.2240680972132,3.857289481839924e-15
-68.8,-26.4,90.9349365625,21.182838125,7.3302393125,442.99437628985686,8.37914113025046e-15
-68.8,-26.200000000000003,89.914894375,20.404974,7.24168239375,443.75928673582587,1.1068780364242818e-14
-68.8,-26.0,88.9879324375,17.9222765625,7.1829940625,444.5187901149279,1.2514226711677339e-14
-68.8,-25.8,88.19104275,15.1231955,7.236052625,445.272877172854,1.2839528190673419e-14
-68.8,-25.6,87.502919875,12.95187253125,7.42204236875,446.0215387212912,1.2147156754132129e-14
-68.8,-25.4,86.879419125,11.58220978125,7.72140680625,446.76476563803504,1.0995904393839535e-14
-68.8,-25.200000000000003,86.285112,10.6757838125,8.099336781249999,447.5025488670998,9.583328969548829e-15
-68.8,-25.0,85.92112625,10.169118875,8.3572255,448.23487941883,9.02849990643161e-15
-68.60000000000001,-30.0,89.49638591666667,142.71184583333334,1.594387708333333,428.3123216983501,1.1804156727538664e-15
-68.60000000000001,-29.8,89.12938966666667,110.72328266666666,1.0467905466666665,429.1729023165932,1.7147564283108565e-15
-68.60000000000001,-29.6,88.79659841666667,54.49713066666666,1.0129776875,430.0282535984603,1.308680108756486e-15
-68.60000000000001,-29.4,88.57227716666667,45.64495335,1.6013316,430.878365121766,2.2973937470636808e-15
-68.60000000000001,-29.200000000000003,88.52526875,267.515558475,2.4440282416666665,431.7232265281696,5.1074305873957115e-15
-68.60000000000001,-29.0,88.67682458333333,349.30707333333334,3.3149535416666667,432.5628275233015,7.741333237855453e-15
-68.60000000000001,-28.8,89.00139366666667,345.71995166666665,4.118557,433.39715787688846,1.0286253514241901e-14
-68.60000000000001,-28.6,89.46137591666667,343.9547,4.83276215,434.2262074228785,1.2067171193803085e-14
-68.60000000000001,-28.4,90.04415866666666,342.2556325,5.479227516666666,435.04996605956455,1.2753772118037395e-14
-68.60000000000001,-28.200000000000003,90.7724605,339.9698125,6.097299166666667,435.8684237497077,1.2402842956787565e-14
-68.60000000000001,-28.0,91.67544091666667,337.7232391666667,6.705089475,436.681570520659,1.0718649588608313e-14
-68.60000000000001,-27.8,92.7337525,336.9690475,7.250278391666666,437.4893964644818,6.9249236313357204e-15
-68.60000000000001,-27.6,93.83600883333332,339.09605,7.62529345,438.291891738072,7.563329378384033e-16
-68.60000000000001,-27.4,94.78549716666669,344.7911258333333,7.777320158333333,439.0890465632779,5.264741839210798e-15
-68.60000000000001,-27.200000000000003,95.36582125,353.6426925,7.791967875,439.8808512270194,1.5405253804441852e-14
-68.60000000000001,-27.0,95.43270866666668,33.83793553,7.815349308333334,440.6672960814067,1.411059746234859e-14
-68.60000000000001,-26.8,94.97832416666668,12.745319333333333,7.886704766666667,441.4483715438572,5.157068074338514e-15
-68.60000000000001,-26.6,94.13079508333334,18.40162625,7.920248675,442.2240680972132,7.71124672333937e-16
-68.60000000000001,-26.4,93.09251166666668,20.285574916666665,7.853241808333333,442.99437628985686,1.9494928966698145e-15
-68.60000000000001,-26.200000000000003,92.056387,19.063545916666666,7.733484908333334,443.75928673582587,4.837909098360907e-15
-68.60000000000001,-26.0,91.14527633333334,16.113514499999997,7.663653233333334,444.5187901149279,5.9516685858332684e-15
-68.60000000000001,-25.8,90.39679475,12.924489083333334,7.71235995,445.272877172854,5.616337817981512e-15
-68.60000000000001,-25.6,89.78665391666665,10.439580916666666,7.890771,446.0215387212912,4.017536087446538e-15
-68.60000000000001,-25.4,89.267202,8.830442758333334,8.179666816666666,446.76476563803504,1.7384266532208733e-15
-68.60000000000001,-25.200000000000003,88.79797791666668,7.810361133333333,8.549217916666667,447.5025488670998,4.727722993379812e-16
-68.60000000000001,-25.0,88.51896866666668,7.3178524,8.803638833333332,448.23487941883,1.561388563663228e-15
-68.4,-30.0,89.25586812499999,129.29592191875,0.587012713125,428.3123216983501,3.3419744223769035e-15
-68.4,-29.8,89.1605653125,141.284906425,0.8055273275,429.1729023165932,2.6934151195535832e-15
-68.4,-29.6,89.1334751875,203.85978036875,1.76100520375,430.0282535984603,4.524976559812733e-15
-68.4,-29.4,89.2149143125,307.8036176246875,2.84372634375,430.878365121766,5.9146325382986345e-15
-68.4,-29.200000000000003,89.455063125,347.813043125,3.8994806,431.7232265281696,7.400152176146023e-15
-68.4,-29.0,89.86921825,345.0237,4.87657313125,432.5628275233015,9.446514586776485e-15
-68.4,-28.8,90.4316376875,343.899095,5.74557241875,433.39715787688846,1.1744333295755368e-14
-68.4,-28.6,91.1040083125,343.5348,6.50225459375,434.2262074228785,1.3736088715159484e-14
-68.4,-28.4,91.8717791875,342.90945,7.16143394375,435.04996605956455,1.483786451144389e-14
-68.4,-28.200000000000003,92.7588999375,341.47169,7.7461106875,435.8684237497077,1.4828551041568035e-14
-68.4,-28.0,93.801098125,339.64873125,8.26341044375,436.681570520659,1.3459344629804779e-14
-68.4,-27.8,94.9857974375,338.767355,8.6639579,437.4893964644818,1.0472896532381438e-14
-68.4,-27.6,96.2003956875,340.36460875,8.85246025,438.291891738072,3.973545084858531e-15
-68.4,-27.4,97.236605125,345.449915,8.79854359375,439.0890465632779,8.646170197858471e-16
-68.4,-27.200000000000003,97.8633853125,353.886088125,8.63130628125,439.8808512270194,1.0132480743620564e-14
-68.4,-27.0,97.930676625,3.8559167239375,8.546466375,440.6672960814067,1.954939246229921e-14
-68.4,-26.8,97.4413969375,12.445414125,8.59436478125,441.4483715438572,1.3091054563879464e-14
-68.4,-26.6,96.548025,17.505984,8.658988718749999,442.2240680972132,6.290120335258761e-15
-68.4,-26.4,95.478945125,18.6298470625,8.65172265625,442.99437628985686,2.2739531572199666e-15
-68.4,-26.200000000000003,94.4429930625,16.74123815625,8.61351175,443.75928673582587,1.2128761243393866e-15
-68.4,-26.0,93.566051875,13.388204875,8.63949971875,444.5187901149279,1.2087685837553246e-15
-68.4,-25.8,92.88195,10.01377109375,8.78521278125,445.272877172854,1.2037569932540743e-15
-68.4,-25.6,92.3628616875,7.410229675,9.055027375,446.0215387212912,1.0941847545676978e-15
-68.4,-25.4,91.9589901875,5.69604313125,9.4299668125,446.76476563803504,3.0528655538790376e-15
-68.4,-25.200000000000003,91.6251790625,4.6632004,9.877364875,447.5025488670998,5.9963912106576175e-15
-68.4,-25.0,91.4363915,4.245121325,10.17300925,448.23487941883,8.905072819736682e-15
-68.2,-30.0,89.4031908125,342.01959375,1.365719741875,428.3123216983501,3.554368933390362e-15
-68.2,-29.8,89.6506056875,341.9242825,2.457178975,429.1729023165932,2.7365102451452852e-15
-68.2,-29.6,89.99972025,343.783428125,3.59141018125,430.0282535984603,2.2565765209586355e-15
-68.2,-29.4,90.45133775,343.871595,4.70470595,430.878365121766,3.629256205447186e-15
-68.2,-29.200000000000003,91.034939625,343.03833375,5.74418711875,431.7232265281696,6.284640109305397e-15
-68.2,-29.0,91.7604535,342.37217125,6.675662025,432.5628275233015,9.045956249558273e-15
-68.2,-28.8,92.6030955625,342.341955,7.4831628875,433.39715787688846,1.2143896595248885e-14
-68.2,-28.6,93.5232365,342.714076875,8.167730425,434.2262074228785,1.5016184586448033e-14
-68.2,-28.4,94.5007899375,342.82340125,8.7405064375,435.04996605956455,1.71285010362088e-14
-68.2,-28.200000000000003,95.554940875,342.13678875,9.21088134375,435.8684237497077,1.709026151390421e-14
-68.2,-28.0,96.7222840625,340.872005625,9.568872,436.681570520659,1.65182572177149e-14
-68.2,-27.8,97.995522125,340.160654375,9.76295671875,437.4893964644818,1.3598725869771461e-14
-68.2,-27.6,99.2668615625,341.56527625,9.7215698125,438.291891738072,8.495128900116024e-15
-68.2,-27.4,100.3300974375,346.31638625,9.4604533125,439.0890465632779,6.220730426132316e-16
-68.2,-27.200000000000003,100.9564800625,354.451684375,9.16714359375,439.8808512270194,5.480521564863908e-15
-68.2,-27.0,101.0035939375,4.0322585125,9.07747109375,440.6672960814067,1.564994928544016e-14
-68.2,-26.8,100.489802125,11.88235934375,9.22705540625,441.4483715438572,2.076550367514685e-14
-68.2,-26.6,99.587352,15.89265153125,9.45345071875,442.2240680972132,1.1621260787868839e-14
-68.2,-26.4,98.5407099375,15.990784375,9.63926353125,442.99437628985686,8.059056616621885e-15
-68.2,-26.200000000000003,97.5648696875,13.42191575,9.8143960625,443.75928673582587,6.046166792285602e-15
-68.2,-26.0,96.7833271875,9.80589084375,10.06261325,444.5187901149279,5.21420290400347e-15
-68.2,-25.8,96.226194375,6.4022643375,10.4324433125,445.272877172854,6.105636914485138e-15
-68.2,-25.6,95.86500725,3.8058666125,10.93112653125,446.0215387212912,8.312031783623334e-15
-68.2,-25.4,95.648761,2.11780908625,11.5385776875,446.76476563803504,1.1112979762785243e-14
-68.2,-25.200000000000003,95.5229075,46.2394686783125,12.20383215625,447.5025488670998,1.3418901279287656e-14
-68.2,-25.0,95.46645,91.0113623875,12.61755675,448.23487941883,1.537208686807254e-14
-68.0,-30.0,89.77068249999999,338.28405,2.670581425,428.3123216983501,3.5023454654304946e-15
-68.0,-29.8,90.24031,338.587555,3.782594075,429.1729023165932,3.676159225494521e-15
-68.0,-29.6,90.82426375,340.5750275,4.8687547250000005,430.0282535984603,3.5178246039605495e-15
-68.0,-29.4,91.501645,341.4859925,5.90360765,430.878365121766,2.524208847520474e-15
-68.0,-29.200000000000003,92.29092475,341.44975,6.8526983,431.7232265281696,5.450509553024104e-15
-68.0,-29.0,93.1999725,341.29101,7.689724325,432.5628275233015,8.840474933178167e-15
-68.0,-28.8,94.205655,341.5383525,8.40346175,433.39715787688846,1.2728665879423494e-14
-68.0,-28.6,95.2682865,342.132975,8.99789575,434.2262074228785,1.6443833623624524e-14
-68.0,-28.4,96.3641525,342.544265,9.4850435,435.04996605956455,1.972688866646015e-14
-68.0,-28.200000000000003,97.5074175,342.25104,9.86872675,435.8684237497077,1.6893052939921152e-14
-68.0,-28.0,98.7317375,341.36763,10.12709225,436.681570520659,1.7834393569143146e-14
-68.0,-27.8,100.03102525,340.891845,10.20391675,437.4893964644818,1.6270432842336348e-14
-68.0,-27.6,101.3032225,342.32773,10.04288075,438.291891738072,1.1740779618055001e-14
-68.0,-27.4,102.3518125,346.9445825,9.690542,439.0890465632779,2.641066503682487e-15
-68.0,-27.200000000000003,102.9601065,354.81614,9.3643905,439.8808512270194,3.9867336641256054e-15
-68.0,-27.0,102.99779025,3.947137585,9.31134975,440.6672960814067,1.1598855059811112e-14
-68.0,-26.8,102.492981,11.1317715,9.554512375,441.4483715438572,1.9634618267204028e-14
-68.0,-26.6,101.62377875,14.404175125,9.914337125,442.2240680972132,1.4078937463411464e-14
-68.0,-26.4,100.635831,13.91434025,10.2638785,442.99437628985686,1.0530978610975088e-14
-68.0,-26.200000000000003,99.741516,11.0457315,10.622633,443.75928673582587,8.707555471839e-15
-68.0,-26.0,99.061132,7.3832178,11.061558,444.5187901149279,8.091356550139733e-15
-68.0,-25.8,98.62452,4.03811905,11.62388025,445.272877172854,8.90316360218737e-15
-68.0,-25.6,98.4055135,1.506637335,12.31861575,446.0215387212912,1.0781527256037935e-14
-68.0,-25.4,98.35243,179.91136717975002,13.1216655,446.76476563803504,1.3269230117686842e-14
-68.0,-25.200000000000003,98.4010725,359.22114750000003,13.9658695,447.5025488670998,1.585790701195219e-14
-68.0,-25.0,98.452255,359.1658,14.475721,448.23487941883,1.8445236377708027e-14
